stop_id,stop_name,stop_lat,stop_lon
1317,Festa casa cantoniera,44.386472174293189,10.913757591037054
1316,Casa Bonetti,44.402319059998071,10.921143464763295
1314,Casa Rossa,44.401678766684554,10.893181552089077
1313,Coscogno confine,44.396671463471726,10.883489530619659
1311,Chiesa,44.393806839443293,10.874294477618779
1309,Coscogno,44.391855370646752,10.865367894374726
1307,Casa Marconi,44.388997531794956,10.854002682186563
1306,Casa Golini,44.388536089730408,10.850259297833079
1305,La Guardia,44.387701484907986,10.843415768464927
1304,La Villa,44.385161476255959,10.832865819094776
1301,Chiozza,44.376075122347324,10.826281032122875
13,Emilia Ovest bv Autodromo,44.654251198350856,10.908030067353989
1299,Ceramica,44.3738744783752,10.827091240447542
1297,Casa Rossa,44.373417615615672,10.803730872056047
1296,Il Prato,44.375795683133141,10.80763231730163
1295,Casa Mazzanti,44.378167906013267,10.810190760864739
1294,Forno,44.379371192258738,10.814922658301425
1293,Lo Stallone,44.380439701094367,10.819060574065784
1292,Madonna Baldaccini,44.380609061115969,10.821425827968875
1289,Casa Bosi,44.387521680035839,10.814170196888734
1288,La Monta,44.390870154065652,10.807393288506976
1287,Casa Fontanazzi,44.395235757023222,10.800031550028805
1286,Riotorto Selva,44.402115265897052,10.80222668570071
1285,San Dalmazio,44.414919852559976,10.849910624960293
1284,Crocetta bv,44.419398247549552,10.852438567894421
1281,Casa Rotonda,44.409152672499047,10.836302836967477
1280,Casa Cantoniera,44.410815898767602,10.835325000235507
1276,Spinara,44.416790419932525,10.796472400378773
1275,Casa Quattrini,44.412447704574618,10.794970363881317
1274,Casa nuova Gombola,44.371950678156225,10.723846422521383
1273,Piana,44.376394393211896,10.72528227034525
1272,Torella,44.377001562070788,10.722036459401439
1271,Casa Cappelli,44.380022686192142,10.72109567910452
1269,Gombola,44.385630679318311,10.725917692189066
1261,Gombola poste,44.386904252570403,10.725641260836509
126,Ponte Nuovo,44.814932910846906,11.021039070756251
1259,Casa Giovannetti,44.394810052104731,10.723764189212082
1258,Ponte Cervaro,44.401384762251261,10.724183322695071
1257,Casa Matteazzi,44.403658814753648,10.713060792502613
1256,Talbignano rimessa,44.404270032462406,10.707716233907048
1255,Talbignano,44.407245058787993,10.697780769769087
1254,Talbignano poste,44.407965174534091,10.693544067945961
1253,Pioppa Talbignano,44.414599560759008,10.685068819466002
1251,Casa Lugari,44.417104033448744,10.681900008551464
430,Fossa,44.923096477992871,11.034535250609592
422,Fossa Mulino,44.923050358112967,11.027513937247923
4214,Casa Benventi,44.410179147868448,10.786925630235402
4213,La Borra,44.405036627833951,10.784747110132249
4211,Botteghino,44.397023484893872,10.775550477794102
4210,Casa Casoni Pompeano,44.40395632667159,10.77781978118561
4209,Casa Nuova Pompeano,44.390933418237942,10.769440112874381
1881,Crocette,44.352024949452094,10.848883941793078
2574,Fontanelli,44.651601841275486,10.925347178166431
2573,Berengario Universita,44.650035224804078,10.92375675599394
2572,Ospedale Sant'Agostino,44.649389539246478,10.920935736055709
2571,Sant'Agostino museo,44.648237197966054,10.922007445049328
355,San Michele,44.772248229850675,11.074030987861024
3545,Bazzano FP,44.50831999352971,11.077742003295384
3541,Magazzino,44.518661927928903,11.057473803690161
354,Gorghetto,44.768930261268999,11.068857344693797
3539,Magazzino bv,44.51743562358407,11.065558974700902
3537,Bazzano zuccherificio,44.524511129811344,11.062600144876846
3529,Castel D'Aiano,44.280545396511378,11.001408659320509
351,Casa Baraldi,44.74772666088554,11.045058850787752
35,Lesignana,44.68489788687085,10.892732621108809
349,Villaggio Artigiano,44.737546026470312,11.028861450252279
3485,Rubiera,44.653910014684051,10.780346496812799
3482,Peruzzi 3,44.784176693953825,10.870795127074437
347,Ponte Vecchio,44.735038488352608,11.038233405172329
3465,Remesina 4,44.799605141419619,10.883469813040625
3462,Donatori,44.788128359110573,10.875751800435623
3459,Cabassi,44.783799069535078,10.888264578525472
1575,Casa Gigli,44.345469436621279,10.618927667820012
1574,Pianellino,44.351103956438038,10.620287316112414
1573,Casola,44.338343754641983,10.619873061060529
1572,Sordomuti istituto,44.33586840229767,10.616029240150729
1571,Zona B,44.285741557724812,10.5857402831566
1569,Ronchi,44.293573591937736,10.592895300659844
1568,Sassatella,44.299177752334771,10.595165412220386
1567,Il Sasso,44.309294303956001,10.602435686457053
1566,Lago bv,44.317338521946255,10.609789776594427
1565,Lago,44.321095324314463,10.610883229567365
1564,Mulino Calicetti,44.328244034694983,10.611492811849436
1563,Pianezzo,44.339026875172443,10.626916728021277
1562,Caribe,44.351853133738416,10.624586530704747
1561,Casa Barbati,44.366842766655964,10.66645459371269
1417,Zocchetta,44.362849983755467,10.987468918932615
1416,Campo Sportivo,44.373624785451781,11.004552327442592
1414,Portichetto,44.366971469947707,10.99479964732453
1412,Casetta di Sopra,44.370063511875571,11.00074082802284
1411,Braglie 518,44.370527996892513,10.988582128294709
1409,Braglie 1265,44.375749250787038,10.987051797377843
4051,Legnago,44.540903531962812,10.773864449835814
2738,Vignolese Punta,44.632928651024834,10.938774261516597
2735,Vaciglio Sacra Famiglia,44.626508000082346,10.941006043715587
2733,Ventimiglia bv Torino,44.628094015325956,10.936671856598492
2732,Ventimiglia bv Albenga,44.629673255839229,10.93644704091245
2731,San Remo,44.630976804737415,10.936553437346927
273,Baia,44.93764001319461,11.225769149501788
2729,La Spezia bv Oneglia,44.631674516918658,10.936286680379492
2728,La Spezia bv Vignolese,44.632808864086492,10.937345621691174
2727,Vignolese Gambero,44.635308948776022,10.934844180512242
2726,Moreali bv Dei Bononcini,44.638737633115078,10.935979478978448
2725,Moreali bv Cucchiari,44.637564826157032,10.937718272923801
2724,Marzabotto,44.635767949749109,10.938566239175094
2722,Moreali bv Valdrighi,44.639661507261863,10.934585394354816
2721,Moreali bv Sabatini,44.640668901883231,10.933042729678826
2719,Trento Trieste,44.642008192544175,10.93263327550264
2718,Emilia Est bv Fusco,44.632327037124661,10.961346717309219
2716,Speri autolavaggio,44.633807550659164,10.953756313908068
2715,Saffi,44.631886288729739,10.952922783458934
2713,Divisione Acqui Questura,44.645437164090701,10.949632306476177
2711,Casetta di sopra,44.369988235367792,11.000926528366648
271,Corte Reggiani,44.93534939000422,11.220433742343474
2704,Toscanini,44.636931200885073,10.954819407169007
2703,MARINUZZI,44.630980148956503,10.970554966564297
2699,Caduti sul Lavoro bv Wagner,44.631957950684217,10.971798370629438
2698,Caduti sul Lavoro bv Romano,44.635018069854894,10.973402386032783
2697,Marinuzzi bv Scarlatti,44.632616268362561,10.966512921651786
2696,Respighi,44.633728688219293,10.963600296926723
2693,Direzionale Toscanini,44.634792720841567,10.954054148926717
2691,Gazzotti bv Caduti sul Lavoro,44.630580513052116,10.971802142587848
2687,Resistenza,44.638981286877915,10.967017989637286
2685,Quattroponti,44.553314967676201,10.794801585786441
8307,Remesina 3,44.796501351107224,10.881712554440826
830,Loreto,44.741153663593927,11.089869401630937
828,Case Nuove,44.733704595643317,11.10772422859325
826,Segheria,44.72893064103183,11.105921704867008
824,Ravarino Dante,44.724506719162932,11.103197756710873
822,Loberso,44.726429203071255,11.086737589768125
820,Rami,44.730009339781269,11.079983766577838
810,Rocchetta bv,44.726353123246412,11.065179133841708
3044,Monticello,44.321148806862453,10.908308843265264
3043,Gneda,44.325949898591851,10.9108474387531
3042,Campidello,44.328030176823837,10.908657441706085
3041,Verica Casa Nuova,44.325427270067713,10.906027097460358
3040,Verica,44.327470438148573,10.904977057932454
3038,Verica Stazione,44.324809434999743,10.897717283193568
3036,Casa Dell'Oste,44.329315197996713,10.895830766415012
3030,Sassoguidano bv,44.32877317193622,10.887247011906117
3026,Casa Barduzzi,44.35198989613594,10.768104478063862
3025,Capanna,44.352470179157024,10.762660877674501
3024,Casina,44.350485437380357,10.761760736510194
3023,Ponte Casina,44.346022563161398,10.761012273246051
3022,Piangonato,44.343562617397687,10.750613801151713
3021,Casa Bortolani,44.34494079229674,10.742324533558035
3019,Cerreto di Polinago,44.343922688959346,10.73883183620635
3018,Casa del Dottore,44.339741840742384,10.73491978446995
3017,Valle Verde,44.339897279066456,10.732390370247614
3016,Pissa Segala,44.342582236392687,10.73106440630651
3015,Ca' del Merlo,44.351622171377997,10.726236453805706
3014,Casa Marini,44.357951682968178,10.723222487704119
3013,Casa Giannini,44.36297850454735,10.727774747253315
3010,Casa Cabri,44.3705080780706,10.729941578129052
3002,Corsini cimitero,44.330601836160689,10.840296212043473
3000,Pavullo Autostazione,44.335049013208241,10.833034672854113
30,GARIBALDI,44.644134690199557,10.93145551518346
2996,Roncole,44.324635354996182,10.672131553937081
2994,Molino Grillo,44.327336366299853,10.675193274306514
2992,Fagiolo,44.333690579100697,10.688155758950034
2990,Fontana D'Arco,44.3317436259182,10.696817150614343
2988,Casa Borelli,44.330131062642522,10.708961927171888
2986,Cadignano,44.32831918237386,10.715719653227911
2984,Torre di Cadignano,44.324141201658499,10.712763530329305
2974,Lavacchio,44.327032042766817,10.601651912207361
2972,Campo Cardero,44.332556939133703,10.605063493445227
2970,La Verna,44.337684336522656,10.606006217968702
2968,Casa Bocchi,44.340754875027429,10.609803305154239
2966,Traghetti,44.343215012460682,10.614738211376419
2964,Casa Gigli,44.345274404485721,10.619348853006484
2962,Pianellino,44.351076880314935,10.620926464641714
2960,Casola,44.338626114390451,10.619642495378759
296,Baraccone,44.827386571816014,11.000386977498813
2959,Sordomuti istituto,44.336483022342868,10.615857967197496
2958,Zona B,44.285853379751124,10.585467564895804
2957,Ronchi,44.293846724365714,10.592677059947173
2956,Sassatella,44.299300346792819,10.594767582889357
6425,Vaciglio Sacra Famiglia,44.626789916443705,10.940838955020887
6421,Ventimiglia bv Torino,44.628050310847385,10.936594763835361
6419,Ventimiglia bv Albenga,44.629878485456544,10.93655472251357
6417,San Remo,44.630895401036476,10.93657594360589
6415,La Spezia bv Oneglia,44.631811400580055,10.936177767664507
473,Tenuta Delfina,44.850677793293457,10.936007369827005
4716,Supermarket Frigo,44.33482052386681,11.008259346780326
4714,Casa Bognino,44.333264587612192,11.005609806093728
4712,Cava bv,44.335717149023431,10.998204896633066
4710,Le Coste,44.339571776636227,10.996065318482588
4702,Zocca periferia,44.347707821061682,10.993117153767237
470,Rovereto,44.841723641520545,10.955901630949281
344,MODENA AUTOSTAZIONE,44.651473594165743,10.919062370282155
346,MODENA AUTOSTAZIONE,44.651573201408219,10.919027821435664
350,MODENA AUTOSTAZIONE,44.651602100439028,10.91891527035901
465,Caselle,44.831256131502805,10.953156436075815
464,Rovereto Industriale est,44.822526158908637,10.950926265729652
463,Guastalla 2,44.794788540516073,10.868154376003984
462,Guastalla,44.804057252504997,10.845123912405544
4616,La Vigna,44.480464317421216,10.99453986662315
4614,Brodano,44.495181998904037,11.018197386390765
4613,Garofano,44.460667221308285,11.000728900005353
4610,Pievina,44.474730249456307,10.987793726426103
461,Guastalla 1,44.798309168749007,10.858178455685545
4608,Il Gessiere,44.478744470431295,10.997134420207747
4603,Barozzi scuola,44.477454177539919,11.006030487966417
4602,Campiglio bv,44.481422701832322,10.987593500121228
4600,Vignola Autostazione,44.485486091700842,10.996182401578551
460,Roma bv,44.813988258342064,10.836651007929905
4598,Due Ponti,44.482816246885733,10.980447857805711
4596,San Pietro,44.483460228577229,10.971327430561223
4594,Ca' Molza,44.487332706906138,10.960793366000617
458,Migliarina chiesa,44.804625114740865,10.837264223221467
456,Lunga,44.808856676525359,10.835552300809937
455,Migliarina,44.81414382546793,10.842081519403536
454,Budrione scuole,44.81581034234501,10.864748116866338
4504,Cellini,44.534995837760661,11.008760900049893
4500,Spilamberto,44.530900760790075,11.02500637817398
450,Budrione,44.815257258329872,10.857812232889684
444,Pico carrozzeria,44.900749544244178,11.064335049255284
4402,Arginetto,44.737710635435931,10.928468789033015
4400,Soliera,44.7398866660576,10.925951834460014
438,Ponte Santa Maria,44.896481026683929,11.038370849489224
436,Ponte Rovere,44.899664389412067,11.028958712929038
435,Magonza caseificio,44.893347553424512,11.018655651822256
434,Boschina caseificio,44.907690582703992,11.05282811053937
432,Verzola bv,44.914673483081245,11.042941551484892
431,Sabbioncello,44.892748754476301,11.005641177045298
1458,Ponte Santa Lucia,44.580472407283665,10.910401167187546
1456,San Martino del Mugnano,44.588428711815318,10.914277458764593
1454,Santa Maria Mugnano,44.594955885755368,10.92336173595519
3051,Bollitora 3,44.774731212518759,10.870376288784213
1450,Portile centro,44.579328472646246,10.938742368778316
1448,Cabianca,44.566451345191929,10.936828440776736
1725,La Ferrara,44.309891330157946,10.636518144016696
1724,Pianacci,44.312714094794643,10.641825273583505
1719,Sant'Anna bv,44.201127563609766,10.614906268366386
1717,Pievepelago scuole,44.204001541692072,10.616674415279084
1715,Hotel Pineta,44.209122459098175,10.609154263818208
1713,Aradonica,44.308288722430511,10.582222408833596
1711,Rimessa,44.314603499298997,10.587144465895948
1709,Tolara,44.318072969302357,10.592078419525574
1708,La Serra,44.31914561570882,10.600358848562442
1707,Serradimigni,44.322543339873626,10.600100092421057
1706,Muschioso,44.278974415919791,10.524015536954064
1705,Vallorsara,44.282564041841468,10.530938494422458
1704,Rovolo,44.293427159945004,10.5190621107505
1703,Mulino,44.305759933521237,10.521862584149002
17,Ponte Alto,44.667388059725482,10.898167270432785
1699,Romanoro,44.309741631652969,10.52370829495815
1698,San Scolastica,44.311832570751818,10.526909594234363
1697,Lasetta,44.324501400790126,10.536180197603022
1696,Bar Pineta,44.345566882669182,10.833437791481561
1693,Spervara di Sopra,44.281960924240018,10.580500346595928
1691,Spervara,44.282516927314163,10.582608158924836
1689,Giardini bv Delle Ville,44.344002988819099,10.834957207561242
6341,Indipendenza polisportiva,44.637719260918999,10.968160542736403
6337,MODENA EST,44.640190286265053,10.96634013408832
6336,Caduti sul Lavoro BNL,44.637325827895758,10.974262360280767
2570,Piazza Matteotti,44.647190285018951,10.924835476493866
257,Cavallotti,44.777510747034263,10.88091851000102
2569,Canalgrande bv Emilia Est,44.645502315145897,10.929369776336477
2567,Emilia centro Posta,44.645588504255294,10.927998112090538
2566,Piazza Mazzini,44.646387384882615,10.926536548810743
2563,Amendola,44.633265612137983,10.915612672006846
2561,Sant'Antonio scuole,44.367622529660594,10.837439202327188
255,Ugo da Carpi,44.774067217777485,10.878468611009627
2539,Giardini carcere,44.628116934744718,10.897239458824416
251,Marx,44.774703726854845,10.883001161092016
25,Canaletto Coop,44.655865029658187,10.934102647740762
249,Cavalcaferrovia,44.770305290451176,10.899084659965588
2479,Braglia,44.332182200767271,10.829909965870707
741,Corlo edicola,44.581285562156843,10.824356748193161
739,Formigine stazione,44.577385759509852,10.845747946018058
738,Formigine cartiera,44.586360030223254,10.852494513606963
737,Molinella,44.580923799950739,10.849638810139799
735,Formigine,44.576153228859887,10.848479903123488
734,Berlette,44.582777324065447,10.788679152038357
732,Casa Corradini,44.59313547789278,10.791214359881627
731,Magreta crociale,44.597804552689475,10.803428603452682
642,Panzano bv 1,44.625202541406892,11.037624334376893
641,Gaggio,44.635259433343052,11.012180320430152
64,Magazzeno,44.799341523460875,10.880894546103871
639,Olmo bv,44.629795242204779,11.009608746566926
637,Panzano bv,44.617941958747629,11.01199784654194
636,Modenese bv,44.592797024732164,11.024786885550402
635,Madonna degli Angeli,44.602273423874031,11.031555201805128
634,Ospedale Castelfranco,44.597350161793024,11.046112784009299
633,Ponte Sant'Ambrogio,44.622909179637219,11.000849848798211
632,Emilia Est Same,44.620603059635528,10.987535495366537
631,Emilia Est Fossalta,44.625487558850182,10.975827435933295
630,Sant'Anna,44.599140010981621,11.017371518910096
629,Sant'Anna 1,44.604223742836261,11.017522321435672
624,Emilia Est Hotel Fini,44.639297264311523,10.94278169983483
622,Istituto agrario bv,44.836236858272223,11.281589461283881
1917,Prugneto,44.294922225966779,10.799696089956154
1915,Casa Pattarozzi,44.286479105942419,10.801305636099238
1913,Ca Vignali,44.295685350664968,10.800972916499692
1911,Casa Ferrari,44.298874217701488,10.803138827086105
1909,La Torre Renno,44.301767693129278,10.804054818427659
1907,Casa Battistini,44.436781363241025,10.672889759041082
1901,Serra di Prignano,44.437482202321718,10.679117087363048
1899,Prignano Secchia,44.437360151228638,10.689831886856734
1898,Prignano,44.437093631400067,10.692023140247597
1897,Prignano Poste,44.437990477487418,10.693468935847523
1896,Casa Trinelli,44.44037740141767,10.698237607489622
1894,Casa Bea,44.37310499351063,10.894745664599803
1893,Serretta,44.365785361623779,10.87129201572407
1892,Comun Grande,44.371395938446646,10.891941817882005
1891,Carrobbio,44.371236509544289,10.882523268387825
1889,La Croce Benedello,44.364940446634151,10.874502976671307
1888,Benedello,44.366581588284795,10.866648688653408
1887,Spinzuola,44.366376173610192,10.86158443839347
1886,Piandiscuola,44.360763121498557,10.85908506859267
1885,Vaglio,44.355950254763009,10.857201222454597
1883,Campichiara,44.350988745599814,10.853380784784706
1879,Sant'Antonio 1,44.322631443133218,10.812896002782145
1877,La Croce,44.32812182405663,10.814683083110083
1875,Casa Roggiano,44.330651588165239,10.814685855845294
1871,Casa Villani,44.334240346684695,10.814332457433311
1867,Casa Oppi,44.339694493644927,10.812731927929164
1865,Monzone,44.326277603293484,10.790069687611515
1864,Santa Maria,44.320045574993458,10.791347346990763
1557,Quattroponti,44.553308834657862,10.795191697906585
1556,Panorama,44.555351780318595,10.797520867573967
1554,Radici in Piano Montegrappa,44.558854365125804,10.801481748545628
1553,Radici in Piano bv Sella,44.560997743686428,10.803713734276448
1552,Radici in Piano bv Piemonte,44.563879991543338,10.807039126058255
1551,Edilcuoghi,44.56678613623987,10.810554491309864
1550,Ponte Fossa,44.568191282156505,10.81447690996159
1544,Grazia,44.575899514168718,10.82451575733263
1540,Corlo,44.580126254375642,10.827608073700452
1538,Mulinetto,44.58425878673426,10.836001238633861
1534,Copernico,44.589716364822834,10.849816954727524
1530,Casinalbo,44.594037801990922,10.858118326206693
1520,Colombarone,44.609564797465794,10.79466838268014
1518,Turco,44.605287124296957,10.794763457164914
1517,Pizzeria,44.549163586862221,10.777036142464633
1515,Calatafimi,44.556245835790705,10.781834858052033
2679,Indipendenza bv Resistenza,44.638907607773859,10.965023302173936
2678,Indipendenza polisportiva,44.637773244001892,10.968162368297046
2677,Divisione Acqui i Portali,44.642704128433621,10.955732082113412
2676,Pancaldi bv Ponchielli,44.637986650950538,10.953114864490649
2675,San Michele Centro,44.509505388246716,10.745636158628413
2673,Pancaldi bv Cimarosa,44.638896014811394,10.951001879277786
2671,Emilia Est Mulino,44.637656594705874,10.947139933103418
267,Cascinetta,44.932683628506105,11.211219062610844
2669,Speri Jaguar,44.634839919569231,10.951294589677643
2661,Araldi bv Speri,44.634931059998237,10.950175534628997
2660,Emilia Est Modena 118,44.638471172596375,10.944771523379108
266,Tre Gobbi,44.930208606556768,11.202810899377223
2659,Del Pozzo,44.637716106950627,10.941531102991078
2658,San Michele Centro,44.509456934889172,10.745861168117774
2657,Emilia Est Finanza,44.640355538311695,10.940370851896636
2656,Emilia Est bv S.Giovanni Bosco,44.641665032736576,10.93747651477114
809,Veggia ceramica,44.543935458998952,10.762362699365147
7314,Secchia,44.718147943161085,10.956025266157525
7315,Secchia,44.718341206473298,10.955779257751278
2562,Maranello IPSIA,44.530275381774629,10.865138074753709
2564,Maranello IPSIA,44.530523461591436,10.864831359322164
7201,Malavolti CNA,44.650533005249947,10.957496012070997
490,Cavezzo Autostazione,44.833653927990106,11.025299170691181
488,Medolla Autostazione,44.850173798816812,11.068424047008177
6134,STAZIONE FS,44.654103420973755,10.930209980843884
3161,25 aprile,44.797136657967712,10.900963666255805
3184,Catellani,44.781717119710656,10.880777051612716
3187,Lenin 2,44.778466769819644,10.875337744691528
3189,Mozart,44.779814375891178,10.868366451638243
3196,Parigi,44.778402230399088,10.865540270017052
3192,Londra,44.776506110775628,10.864784063489314
3194,Lenin 1,44.776398621067408,10.866954471051782
2497,Torino,44.53500168567642,10.789770633874884
2499,Torino,44.535085430721381,10.789596989994491
2532,Cairoli,44.535797584973075,10.792979421951051
2533,Cairoli,44.535862745738612,10.792842969694723
2534,Gorizia,44.537012831373175,10.792412557781045
6713,Luosi bv San Faustino,44.642921147532043,10.910483103056203
6709,Luosi bv Fattori,44.643227892389852,10.912056787393944
6705,Barozzi bv Rangoni,44.64412100264385,10.916777046740515
6700,Barozzi Planetario,44.649075101055153,10.91768431323676
670,Sorbara bv,44.749605271945597,11.002564846538249
668,Il Cristo,44.756452089709455,11.007400328689682
6675,PANNI,44.627518946527509,10.907733694323202
6673,Panni bv Giambellino,44.627773645234527,10.90488037904537
6671,Ribera bv Panni,44.628522200407872,10.903719850315087
6669,Ribera Conad,44.630107159110011,10.904767626820865
6665,Pisano,44.632872254400517,10.905765845930889
6663,Nievo bv Amendola,44.635229754739669,10.908528547368013
6661,Nievo bv Tiziano,44.636695588006191,10.909698757251004
6659,Gaurini bv Bianchi Ferrari,44.637498685306802,10.911200307609352
6657,Guarini bv della Pace,44.638365000108372,10.913763110776721
6653,Guarini bv Venturi,44.639409724297892,10.91642012801602
6651,Guarini bv Lana,44.640506462877653,10.919192439306698
6649,Sigonio bv Guarini,44.641182640534758,10.919668675251742
443,San Marino,44.808129195044749,10.913844060460848
440,Cacciatori trattoria,44.796693686196392,10.923112647433619
439,San Marino bv,44.800327157715046,10.902901845189527
437,Cibeno,44.795808971085215,10.895812285200911
433,Cibeno farmacia,44.791058893861347,10.892913412761404
429,Ghiacciaia,44.707651362860226,11.018083529977911
428,Casa Sasso,44.698091317754013,11.011427831280283
427,Villavara,44.690132588097043,11.006861455881337
425,Metano,44.684440939705233,11.003396611361154
424,Albareto bv,44.676222739347679,10.998205323414677
423,Navicello,44.668416806684903,10.993105370251845
421,Navicello scuole,44.666933321771246,10.988866359849808
419,Ponte Perlina,44.665076964865364,10.981726114879105
417,Nonantolana bv Cuba,44.660145517269576,10.964428992446489
416,Villa Romana,44.84477602101056,11.070217430224485
415,Villafranca,44.834671558578627,11.061986236207394
413,Villafranca scuole,44.830884873273817,11.070263853678394
409,Rovere Caseificio,44.813817479820116,11.062267054319177
408,Staggia,44.804014625978773,11.053749089468869
407,Staggia Stazione,44.799239860565756,11.058447472390165
406,Verdeta caseificio,44.78147470706044,11.046642209123064
405,Lama,44.768886245852812,10.906986896012356
401,La Baita,44.767592707895751,10.911127114324325
399,Roma,44.765802125223409,10.916981912262022
398,Limidi,44.763460522967435,10.925067262261333
397,Casa Rossa,44.755757439195413,10.950357872008304
396,Due Colonne,44.754452054055342,10.919019592625489
395,Limidi mulino,44.753446139281628,10.958113028872333
394,Viazzolo,44.749146606387477,10.91598895081702
393,Sozzigalli Caseificio,44.750852669616087,10.966540192826491
391,Distributore,44.748808975058992,10.975414847847723
389,Sant'Anna,44.782530506423697,11.123392255561592
388,Solara,44.771047132308745,11.092982273560436
387,Casa Malagoli,44.775597572028616,11.128774859741933
386,Bedagna,44.764052284143375,11.126114042171631
385,Stuffione,44.753611984917136,11.11921200440019
384,Casa Balugani,44.754057628986764,11.115084387791338
383,Villa Stuffione,44.74511141616464,11.096429074119929
382,Loreto,44.73993802973839,11.08890354264569
381,Case Nuove,44.734573128750036,11.107490569037244
1687,Giardini comunita' montana,44.340407479022566,10.834606674950249
1686,Martiri elementare,44.336506962701144,10.834748433550953
1683,Gober,44.330833968383743,10.834822357237435
6335,22 Aprile,44.640945964099416,10.963755546073312
6331,Indipendenza bv Resistenza,44.638873571008084,10.96490867341341
6327,Divisione Acqui i Portali,44.642530806057017,10.955864962808903
6325,Pancaldi bv Ponchielli,44.637933314115628,10.953075248672834
6321,Emilia Est Mulino,44.637593856581702,10.946595666076849
6320,Speri Jaguar,44.634693594042375,10.951428371544308
6315,Emilia Est Modena 118,44.638209177430859,10.944825812098113
6313,Del Pozzo,44.638107059817173,10.941834144497252
6305,Emilia Est Finanza,44.64037096049266,10.939993091223243
6303,Emilia Est bv S.Giovanni Bosco,44.641573562240616,10.937561735308927
6301,Emilia Est Aci,44.642670281570574,10.935000661886985
6277,LA ROCCA,44.698807182943121,10.980264037291548
6273,Albareto bv Dotta,44.696873277745375,10.97705536190713
6271,Albareto Fertilcoop,44.695003290725381,10.973268507629768
6269,Albareto bv Munarola,44.692377775901718,10.968913603732497
3214,Marx 1,44.771656385471765,10.881094908669786
3212,Bollitora 2,44.773084570471788,10.868680174408658
321,Sorbara bv,44.749903854427494,11.002992049092018
3209,Remesina 3,44.796931559354661,10.881827687162192
3195,Cimitero,44.780342020746716,10.87900076343556
319,Il Cristo,44.756265936837657,11.007747643394239
2885,Istituto Cattaneo,44.640689837672781,10.903399115332832
2883,Marconi bv Corassori,44.640894669579886,10.906230293543944
1839,Cerredolo,44.403439134038919,10.617625040593385
288,Granai,44.813438278319971,11.131912393049147
2879,Luosi bv San Faustino,44.642854861319094,10.910140464765671
2877,Palestra San Faustino,44.642075857253303,10.908273901898088
2875,Luosi bv Fattori,44.643320742960157,10.912425522720707
2873,Istituto Fermi,44.643588000062323,10.914741911234936
2871,Barozzi bv Rangoni,44.644239662129522,10.916680075488097
287,Rivara,44.84063145391616,11.170253858926548
2869,Barozzi bv Setti,44.646691520061673,10.917025664962212
2868,Barozzi Planetario,44.649114901372251,10.917458626042428
2242,Ponte Secchia,44.406909256462079,10.616703427784305
2864,Amendola bv Nievo,44.633998685429994,10.907315659175483
3497,Roteglia,44.484882366763365,10.68211142594633
2861,Ribera bv Panni,44.62862180360262,10.903685287351896
286,Camil,44.877892830940617,11.139647762466415
2859,Ribera Conad,44.630383559802617,10.904927954306814
2857,Pisano,44.632631634951565,10.905619286017771
2855,Nievo bv Amendola,44.634328378638159,10.908057717891348
2854,Nievo bv Tiziano,44.636253932732018,10.909192543696912
2853,Guarini bv Bianchi Ferrari,44.637382633754711,10.910603896430834
2852,Guarini bv della Pace,44.638307720764686,10.913420791893621
2851,Guarini bv Venturi,44.639162544933427,10.915592409862066
285,Ponte San Pellegrino,44.87422498017915,11.148487846113643
2849,Guarini bv Lana,44.640301961962763,10.918504801118834
2848,Sigonio bv Guarini,44.640947319925239,10.92027876789143
3499,La Pesa,44.466609192915804,10.660428258505837
3501,Cavriana,44.496964760344888,10.71533829474434
3502,Villabianca,44.506447515510807,10.725894515886122
3503,Muraglione,44.46316005627321,10.656785455027075
3203,Pianorso,44.342939531638173,10.703111666083453
3202,Celia,44.343509069551601,10.711985160074065
3201,Lama di Polinago,44.342743510431568,10.725762551041354
320,Voltone,44.826831476935553,11.014548184527802
3198,Polinago scuole,44.344984516262556,10.725213580499807
3190,Gaianello,44.314855167926801,10.800806956242672
3504,Castellarano,44.51159520662064,10.731959713801025
3505,Poggio del Bue,44.451937263164794,10.651566319387973
3507,Casa Geti,44.441319805518781,10.649922504732928
3508,Tressano,44.532086670581727,10.750162008270948
3521,Cerredolo,44.403487686669507,10.617375215649453
3527,Le Buche,44.381986650898043,10.616268296464584
3011,Carabinieri,44.77103141392444,10.891677557736038
5699,Bazzano zuccherificio,44.524930345580081,11.062816290810749
5700,Magazzino bv,44.517380050034276,11.065645088502071
5701,Magazzino,44.519002128602033,11.056579811210055
5702,Bazzano FP,44.508173756958342,11.077862611797773
1514,Sottovia,44.560214732069291,10.783643332533456
1513,Ciemme,44.565911506188577,10.784913057604884
1512,Quattro Colonne,44.572798914517527,10.786609934887014
1511,Ancora 299,44.577417426959855,10.787746446804032
1510,Magreta,44.597989779410703,10.796819335508953
1509,Campo Sportivo,44.595242776929723,10.802039005502387
3386,Civico 226,44.310807656172244,11.015539737543811
3384,Casa Miro,44.312884123612719,11.013679868914942
3383,Ristorante La Trappola,44.317015889263104,11.010134577219166
3369,Alienda,44.275304357048199,10.936747480391308
3368,Casa Zocco,44.279836904081193,10.933851218212586
3367,Bertocchi bar,44.284551882601022,10.93081010774428
3366,Salto Chiesa,44.282935577990067,10.926295622465339
